UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_difference,high_risk_rpm,power_consumption_kw,efficiency_score,cost_per_hour_tl,optimization_priority
6204,L53383,L,301.0,310.9,1404.0,41.8,71.0,0.0,No Failure,9.899999999999977,0,1.01528856,41.170561401775274,1.2183462719999998,0
6205,M21064,M,300.9,310.8,1519.0,34.9,73.0,0.0,No Failure,9.900000000000034,0,0.9171266299999998,38.05363279005431,1.1005519559999997,2
6206,M21065,M,300.9,310.7,1696.0,27.3,76.0,0.0,No Failure,9.800000000000011,0,0.80100384,34.082233613262076,0.961204608,2
6207,M21066,M,300.8,310.6,1669.0,28.4,79.0,0.0,No Failure,9.800000000000011,0,0.82001308,34.63359389340472,0.9840156959999999,2
6208,L53387,L,300.7,310.6,1447.0,40.7,82.0,0.0,No Failure,9.900000000000034,0,1.0188471700000001,39.94711002632514,1.2226166040000002,0
6209,M21068,M,300.7,310.6,1418.0,46.3,84.0,0.0,No Failure,9.900000000000034,0,1.1358038199999998,40.76408195211036,1.3629645839999998,0
6210,L53389,L,300.7,310.6,1407.0,40.5,87.0,0.0,No Failure,9.900000000000034,0,0.9858145500000002,41.082777688765084,1.1829774600000003,0
6211,L53390,L,300.8,310.5,1434.0,44.5,89.0,0.0,No Failure,9.699999999999989,0,1.1039649,40.30925258583855,1.32475788,0
6212,L53391,L,300.8,310.6,1360.0,48.8,91.0,0.0,No Failure,9.800000000000011,0,1.1481664,42.502550153009174,1.37779968,0
6213,L53392,L,300.8,310.6,1402.0,53.7,93.0,0.0,No Failure,9.800000000000011,0,1.30247202,41.22929258779778,1.5629664239999999,0
6214,L53393,L,300.9,310.6,1552.0,34.9,95.0,0.0,No Failure,9.700000000000045,0,0.9370510400000001,37.2445027113998,1.124461248,2
6215,L53394,L,300.9,310.7,1392.0,44.2,97.0,0.0,No Failure,9.800000000000011,0,1.0644067199999998,41.52548003454921,1.2772880639999997,0
6216,L53395,L,301.1,310.8,1521.0,41.0,99.0,0.0,No Failure,9.699999999999989,0,1.0788452999999998,38.00359514010026,1.2946143599999997,2
6217,L53396,L,301.1,310.8,1724.0,27.5,101.0,0.0,No Failure,9.699999999999989,0,0.8201930000000001,33.52869385620213,0.9842316,2
6218,M21077,M,301.0,310.7,1455.0,46.1,103.0,0.0,No Failure,9.699999999999989,0,1.1604061500000002,39.72746955882644,1.3924873800000002,0
6219,H35632,H,301.0,310.6,1366.0,50.6,106.0,0.0,No Failure,9.600000000000023,0,1.19576908,42.31586252422583,1.434922896,0
6220,H35633,H,301.1,310.6,1407.0,43.9,111.0,0.0,No Failure,9.5,0,1.06857429,41.08277768876509,1.2822891479999998,0
6221,L53400,L,301.1,310.8,1470.0,49.3,116.0,0.0,No Failure,9.699999999999989,0,1.2537483,39.32208721638944,1.50449796,0
6222,M21081,M,301.2,310.9,1359.0,50.8,118.0,0.0,No Failure,9.699999999999989,0,1.1943435599999999,42.53382502435062,1.4332122719999998,0
6223,H35636,H,301.1,310.8,1792.0,25.8,121.0,0.0,No Failure,9.699999999999989,0,0.79984128,32.25639966969447,0.959809536,2
6224,M21083,M,301.1,310.9,1552.0,37.9,126.0,0.0,No Failure,9.799999999999955,0,1.0175998400000001,37.24450271139979,1.221119808,2
6225,L53404,L,301.2,311.0,1612.0,32.9,129.0,0.0,No Failure,9.800000000000011,0,0.9175020399999999,35.8582308983204,1.1010024479999998,2
6226,M21085,M,301.2,311.0,1424.0,41.4,131.0,0.0,No Failure,9.800000000000011,0,1.01989728,40.59232317984023,1.2238767359999998,0
6227,H35640,H,301.3,311.0,1341.0,59.3,134.0,0.0,No Failure,9.699999999999989,0,1.37571849,43.104748850180826,1.6508621879999998,0
6228,L53407,L,301.2,310.8,1479.0,38.2,139.0,0.0,No Failure,9.600000000000023,0,0.9774119400000002,39.08280473839924,1.1728943280000002,0
6229,L53408,L,301.2,310.9,1413.0,50.1,141.0,0.0,No Failure,9.699999999999989,0,1.22468949,40.908328526604734,1.469627388,0
6230,L53409,L,301.3,310.9,2165.0,17.4,143.0,0.0,No Failure,9.599999999999966,1,0.6517083,26.69906152798729,0.78204996,4
6231,M21090,M,301.3,311.0,1641.0,33.0,145.0,0.0,No Failure,9.699999999999989,0,0.9368469000000001,35.22453882272546,1.1242162800000002,2
6232,M21091,M,301.3,311.0,1495.0,40.8,148.0,0.0,No Failure,9.699999999999989,0,1.0552308000000001,38.664527229493295,1.2662769600000001,0
6233,L53412,L,301.3,311.0,1576.0,30.4,151.0,0.0,No Failure,9.699999999999989,0,0.82884992,36.67732754320589,0.994619904,2
6234,L53413,L,301.2,310.9,1467.0,37.1,153.0,0.0,No Failure,9.699999999999989,0,0.94156461,39.40250048268063,1.129877532,0
6235,L53414,L,301.2,310.8,1479.0,41.2,155.0,0.0,No Failure,9.600000000000023,0,1.05417204,39.08280473839925,1.265006448,0
6236,L53415,L,301.3,310.9,1596.0,33.9,157.0,0.0,No Failure,9.599999999999966,0,0.9360061199999999,36.21771190983239,1.1232073439999999,2
6237,M21096,M,301.3,310.9,1512.0,36.9,159.0,0.0,No Failure,9.599999999999966,0,0.9652154399999999,38.229807015934185,1.158258528,2
6238,L53417,L,301.4,310.9,1414.0,38.8,162.0,0.0,No Failure,9.5,0,0.9491333599999998,40.879397601196956,1.1389600319999997,0
6239,L53418,L,301.3,310.8,1390.0,57.4,164.0,0.0,No Failure,9.5,0,1.3802978,41.58522892668525,1.65635736,0
6240,L53419,L,301.2,310.7,1644.0,31.6,166.0,0.0,No Failure,9.5,0,0.89874192,35.16026046720955,1.078490304,2
6241,M21100,M,301.2,310.7,1394.0,42.8,168.0,0.0,No Failure,9.5,0,1.0321733599999998,41.465902588301645,1.2386080319999997,0
6242,L53421,L,301.1,310.5,1324.0,52.4,171.0,0.0,No Failure,9.399999999999977,0,1.2002324800000002,43.658208616384044,1.440278976,0
6243,L53422,L,301.0,310.4,1476.0,43.6,173.0,0.0,No Failure,9.399999999999977,0,1.11331728,39.162241333396,1.335980736,0
6244,L53423,L,301.0,310.4,2204.0,16.6,175.0,0.0,No Failure,9.399999999999977,1,0.63294472,26.22661896918897,0.759533664,4
6245,M21104,M,301.0,310.4,1665.0,30.9,177.0,0.0,No Failure,9.399999999999977,0,0.89005905,34.71679772257807,1.06807086,2
6246,L53425,L,300.9,310.4,1445.0,41.7,180.0,0.0,No Failure,9.5,0,1.0424374500000002,40.00240014400863,1.2509249400000002,0
6247,H35660,H,300.8,310.3,1457.0,46.8,182.0,0.0,No Failure,9.5,0,1.17964548,39.672936313035336,1.415574576,0
6248,L53427,L,300.8,310.2,1492.0,46.3,187.0,0.0,No Failure,9.399999999999977,0,1.19507708,38.742270916952066,1.4340924959999999,0
6249,L53428,L,300.8,310.1,1405.0,61.2,189.0,1.0,Power Failure,9.300000000000011,0,1.4875577999999998,41.14125851109786,1.7850693599999998,1
6250,L53429,L,300.7,310.1,1542.0,35.5,191.0,0.0,No Failure,9.400000000000034,0,0.9470192999999999,37.486036451421846,1.1364231599999999,2
6251,L53430,L,300.8,310.2,1520.0,37.7,193.0,0.0,No Failure,9.399999999999977,0,0.9913592,38.02859750532401,1.1896310399999999,2
6252,M21111,M,300.8,310.2,1598.0,36.5,195.0,0.0,No Failure,9.399999999999977,0,1.0090571000000002,36.172383108943976,1.2108685200000002,2
6253,L53432,L,300.8,310.3,1538.0,36.1,198.0,0.0,No Failure,9.5,0,0.96052714,37.58352939407834,1.1526325679999998,2
6254,L53433,L,300.9,310.4,1615.0,30.9,200.0,0.0,No Failure,9.5,0,0.86333055,35.79162118148141,1.03599666,2
6255,L53434,L,301.0,310.5,1408.0,47.0,202.0,0.0,No Failure,9.5,0,1.1448447999999998,41.053599579611145,1.3738137599999998,0
6256,L53435,L,301.0,310.5,1379.0,57.3,204.0,1.0,Overstrain Failure,9.5,0,1.36698891,41.916945763663875,1.6403866919999999,1
6257,L53436,L,301.0,310.6,1493.0,37.8,206.0,1.0,Tool Wear Failure,9.600000000000023,0,0.9763324199999999,38.716321639713655,1.1715989039999999,1
6258,L53437,L,301.1,310.7,1376.0,49.1,0.0,0.0,No Failure,9.599999999999966,0,1.1688156799999998,42.00833445355559,1.4025788159999997,0
6259,M21118,M,301.1,310.7,1583.0,40.7,2.0,0.0,No Failure,9.599999999999966,0,1.11460613,36.51514100321698,1.337527356,2
6260,M21119,M,301.2,310.8,1396.0,47.4,5.0,0.0,No Failure,9.600000000000023,0,1.14474792,41.40649585106912,1.373697504,0
6261,L53440,L,301.1,310.7,1436.0,45.3,8.0,0.0,No Failure,9.599999999999966,0,1.1253788399999998,40.25311156552402,1.3504546079999997,0
6262,L53441,L,301.1,310.6,1417.0,47.6,10.0,0.0,No Failure,9.5,0,1.1668711600000001,40.79284982928192,1.4002453920000002,0
6263,L53442,L,301.0,310.6,1641.0,33.4,12.0,0.0,No Failure,9.600000000000023,0,0.9482026199999999,35.224538822725464,1.1378431439999999,2
6264,M21123,M,301.0,310.6,1698.0,27.3,14.0,0.0,No Failure,9.600000000000023,0,0.80194842,34.04208963963044,0.962338104,2
6265,L53444,L,300.9,310.4,1541.0,39.1,17.0,0.0,No Failure,9.5,0,1.04237863,37.51036223756813,1.2508543559999998,2
6266,L53445,L,300.8,310.3,1383.0,46.6,19.0,0.0,No Failure,9.5,0,1.11494694,41.79571092414496,1.337936328,0
6267,L53446,L,300.8,310.4,1368.0,46.8,21.0,0.0,No Failure,9.599999999999966,0,1.10758752,42.25399722813778,1.329105024,0
6268,L53447,L,300.8,310.4,1570.0,35.2,23.0,0.0,No Failure,9.599999999999966,0,0.9560672000000002,36.81749567394425,1.1472806400000002,2
6269,L53448,L,300.9,310.5,1616.0,33.5,25.0,0.0,No Failure,9.600000000000023,0,0.9365528000000001,35.76947290104733,1.12386336,2
6270,M21129,M,300.9,310.5,1444.0,43.2,27.0,0.0,No Failure,9.600000000000023,0,1.0791878400000001,40.03010263718316,1.295025408,0
6271,L53450,L,300.9,310.4,2021.0,18.8,30.0,0.0,No Failure,9.5,1,0.65731004,28.601419202420825,0.788772048,4
6272,M21131,M,300.9,310.5,1702.0,29.3,32.0,0.0,No Failure,9.600000000000023,0,0.8627267799999999,33.962084728608986,1.035272136,2
6273,M21132,M,301.1,310.6,1429.0,52.7,35.0,0.0,No Failure,9.5,0,1.30283359,40.45029265786738,1.563400308,0
6274,L53453,L,301.2,310.8,1711.0,28.9,38.0,0.0,No Failure,9.600000000000023,0,0.85544867,33.783441384040025,1.026538404,2
6275,M21134,M,301.2,310.7,1543.0,32.9,40.0,0.0,No Failure,9.5,0,0.8782293099999999,37.461742195782556,1.053875172,2
6276,L53455,L,301.3,310.8,1628.0,32.2,43.0,0.0,No Failure,9.5,0,0.90689368,35.505815852636665,1.088272416,2
6277,L53456,L,301.2,310.8,1233.0,64.6,45.0,0.0,No Failure,9.600000000000023,0,1.37797614,46.88034728961272,1.653571368,0
6278,L53457,L,301.2,310.8,1461.0,40.6,47.0,0.0,No Failure,9.600000000000023,0,1.0261771800000001,39.56431773312285,1.231412616,0
6279,L53458,L,301.2,310.7,1568.0,38.3,49.0,0.0,No Failure,9.5,0,1.0389411199999998,36.86445676536511,1.2467293439999998,2
6280,L53459,L,301.3,310.8,1432.0,54.4,51.0,0.0,No Failure,9.5,0,1.34768384,40.36555042464559,1.617220608,0
6281,M21140,M,301.2,310.7,1527.0,41.1,53.0,0.0,No Failure,9.5,0,1.08574281,37.85426863660281,1.302891372,2
6282,M21141,M,301.3,310.8,1455.0,41.2,56.0,0.0,No Failure,9.5,0,1.0370658000000001,39.72746955882645,1.2444789600000001,0
6283,M21142,M,301.3,310.8,1418.0,45.4,59.0,0.0,No Failure,9.5,0,1.1137255599999998,40.76408195211037,1.3364706719999997,0
6284,L53463,L,301.3,310.8,1719.0,29.5,62.0,0.0,No Failure,9.5,0,0.8772916500000001,33.62621768940807,1.05274998,2
6285,M21144,M,301.2,310.8,1734.0,31.3,64.0,0.0,No Failure,9.600000000000023,0,0.9389436599999998,33.33533345334054,1.1267323919999999,2
6286,M21145,M,301.2,310.7,1426.0,46.1,67.0,0.0,No Failure,9.5,0,1.13727778,40.535391450275235,1.364733336,0
6287,L53466,L,301.1,310.6,1611.0,35.2,70.0,0.0,No Failure,9.5,0,0.98103456,35.88048926635164,1.177241472,2
6288,M21147,M,301.1,310.6,1479.0,41.1,72.0,0.0,No Failure,9.5,0,1.05161337,39.08280473839925,1.261936044,0
6289,L53468,L,301.0,310.5,1317.0,50.9,75.0,0.0,No Failure,9.5,0,1.15971069,43.89025680189255,1.391652828,0
6290,L53469,L,301.0,310.5,1248.0,61.4,77.0,0.0,No Failure,9.5,0,1.32565056,46.31688157699718,1.590780672,0
6291,L53470,L,301.0,310.5,1932.0,21.7,79.0,0.0,No Failure,9.5,1,0.72529212,29.91897940377458,0.870350544,4
6292,M21151,M,301.1,310.5,1547.0,35.8,81.0,0.0,No Failure,9.399999999999977,0,0.9581189799999998,37.36487925539269,1.1497427759999999,2
6293,L53472,L,301.0,310.4,1614.0,31.6,84.0,0.0,No Failure,9.399999999999977,0,0.8823415200000001,35.8137969071205,1.0588098240000001,2
6294,H35707,H,301.0,310.4,1512.0,44.9,86.0,0.0,No Failure,9.399999999999977,0,1.1744762400000002,38.22980701593418,1.4093714880000001,2
6295,L53474,L,301.1,310.5,1529.0,38.7,91.0,0.0,No Failure,9.399999999999977,0,1.02368079,37.80475356971386,1.228416948,2
6296,H35709,H,301.1,310.6,1782.0,24.9,93.0,0.0,No Failure,9.5,0,0.76763214,32.43741201351991,0.921158568,2
6297,L53476,L,301.0,310.5,1429.0,39.4,98.0,0.0,No Failure,9.5,0,0.9740349799999999,40.45029265786739,1.1688419759999997,0
6298,M21157,M,301.1,310.5,1309.0,60.7,100.0,0.0,No Failure,9.399999999999977,0,1.37459399,44.158493665464086,1.6495127879999998,0
6299,L53478,L,301.1,310.5,1428.0,44.1,103.0,0.0,No Failure,9.399999999999977,0,1.08946404,40.47861919334208,1.307356848,0
6300,L53479,L,301.2,310.6,1385.0,49.2,105.0,0.0,No Failure,9.400000000000034,0,1.1788566,41.735356106925984,1.41462792,0
6301,L53480,L,301.2,310.7,1517.0,39.4,107.0,0.0,No Failure,9.5,0,1.03401754,38.10380237843934,1.240821048,2
6302,M21161,M,301.2,310.6,1576.0,39.6,109.0,0.0,No Failure,9.400000000000034,0,1.07968608,36.67732754320589,1.295623296,2
6303,L53482,L,301.2,310.6,1437.0,51.2,112.0,0.0,No Failure,9.400000000000034,0,1.2728371200000002,40.225099657684396,1.5274045440000001,0
6304,H35717,H,301.2,310.6,1457.0,50.5,114.0,0.0,No Failure,9.400000000000034,0,1.27290805,39.672936313035336,1.52748966,0
6305,L53484,L,301.1,310.5,1532.0,37.5,119.0,0.0,No Failure,9.399999999999977,0,0.993885,37.73072337342852,1.1926619999999999,2
6306,M21165,M,301.1,310.5,1603.0,32.6,121.0,0.0,No Failure,9.399999999999977,0,0.90405994,36.059555962627876,1.0848719279999999,2
6307,L53486,L,301.0,310.4,1563.0,34.4,124.0,0.0,No Failure,9.399999999999977,0,0.9301725599999998,36.98238528988643,1.1162070719999997,2
6308,L53487,L,301.0,310.3,1617.0,34.5,126.0,0.0,No Failure,9.300000000000011,0,0.96510645,35.7473520148995,1.1581277399999999,2
6309,M21168,M,300.8,310.1,1686.0,26.9,128.0,0.0,No Failure,9.300000000000011,0,0.7846138199999999,34.284382092581545,0.9415365839999998,2
6310,L53489,L,300.9,310.2,1382.0,50.4,131.0,0.0,No Failure,9.300000000000011,0,1.2049934399999997,41.82595384087735,1.4459921279999997,0
6311,L53490,L,300.9,310.1,2090.0,17.8,133.0,0.0,No Failure,9.200000000000045,1,0.6435946,27.657161822053823,0.77231352,4
6312,L53491,L,300.9,310.3,1446.0,44.5,135.0,0.0,No Failure,9.400000000000034,0,1.1132031,39.97473596686894,1.33584372,0
6313,M21172,M,300.9,310.2,1533.0,38.1,137.0,0.0,No Failure,9.300000000000011,0,1.01044629,37.70611102941454,1.212535548,2
6314,L53493,L,300.9,310.3,1440.0,47.6,140.0,0.0,No Failure,9.400000000000034,0,1.1858112,40.14129736673089,1.42297344,0
6315,M21174,M,301.0,310.4,1793.0,25.0,142.0,0.0,No Failure,9.399999999999977,0,0.7754725,32.23840948582961,0.9305669999999999,2
6316,M21175,M,301.0,310.4,1517.0,46.1,145.0,0.0,No Failure,9.399999999999977,0,1.20985301,38.10380237843935,1.4518236119999999,2
6317,L53496,L,300.9,310.4,1544.0,36.0,148.0,0.0,No Failure,9.5,0,0.9616032,37.43747940938633,1.15392384,2
6318,L53497,L,300.9,310.3,1321.0,48.8,150.0,0.0,No Failure,9.400000000000034,0,1.11524104,43.75735670559613,1.338289248,0
6319,M21178,M,300.9,310.3,1416.0,50.9,152.0,0.0,No Failure,9.400000000000034,0,1.2468871199999998,40.82165833904837,1.4962645439999998,0
6320,L53499,L,300.8,310.2,1514.0,40.0,155.0,0.0,No Failure,9.399999999999977,0,1.047688,38.179305289360954,1.2572256,2
6321,M21180,M,300.8,310.2,1304.0,52.5,157.0,0.0,No Failure,9.399999999999977,0,1.1843580000000002,44.3278130430157,1.4212296000000002,0
6322,L53501,L,300.7,310.2,1286.0,64.9,160.0,0.0,No Failure,9.5,0,1.44388222,44.94826454750582,1.7326586640000001,0
6323,M21182,M,300.7,310.1,1483.0,40.2,162.0,0.0,No Failure,9.400000000000034,0,1.0313671800000002,38.9773892165155,1.2376406160000002,0
6324,L53503,L,300.7,310.1,1351.0,46.9,165.0,0.0,No Failure,9.400000000000034,0,1.0961608699999998,42.785690753584376,1.3153930439999997,0
6325,M21184,M,300.7,310.1,1367.0,52.6,167.0,0.0,No Failure,9.400000000000034,0,1.24394266,42.28490724805595,1.4927311920000002,0
6326,L53505,L,300.7,310.1,1721.0,32.3,170.0,0.0,No Failure,9.400000000000034,0,0.9616775899999999,33.587140155777156,1.1540131079999998,2
6327,L53506,L,300.6,310.0,1455.0,40.4,172.0,0.0,No Failure,9.399999999999977,0,1.0169286,39.72746955882645,1.22031432,0
6328,L53507,L,300.6,310.0,1425.0,49.5,174.0,0.0,No Failure,9.399999999999977,0,1.22029875,40.563837339012274,1.4643585,0
6329,L53508,L,300.7,310.0,1672.0,29.7,176.0,0.0,No Failure,9.300000000000011,0,0.85909032,34.571452277567275,1.030908384,2
6330,M21189,M,300.7,310.0,1641.0,34.6,178.0,0.0,No Failure,9.300000000000011,0,0.98226978,35.224538822725464,1.178723736,2
6331,M21190,M,300.5,310.0,1580.0,37.0,181.0,0.0,No Failure,9.5,0,1.011358,36.584473549425624,1.2136296,2
6332,H35745,H,300.5,310.0,1495.0,47.4,184.0,0.0,No Failure,9.5,0,1.2259299,38.6645272294933,1.47111588,0
6333,M21192,M,300.5,309.9,1994.0,19.8,189.0,0.0,No Failure,9.399999999999977,1,0.68302476,28.988700204660223,0.819629712,4
6334,M21193,M,300.4,309.9,1415.0,31.8,192.0,0.0,No Failure,9.5,0,0.7784481000000001,40.85050756755653,0.9341377200000001,0
6335,M21194,M,300.4,309.8,1725.0,30.4,195.0,0.0,No Failure,9.400000000000034,0,0.9072119999999999,33.50925693222753,1.0886543999999998,2
6336,M21195,M,300.4,309.8,1430.0,43.4,198.0,0.0,No Failure,9.400000000000034,0,1.0736725999999999,40.42200573992482,1.2884071199999998,0
6337,L53516,L,300.4,309.8,1395.0,48.1,201.0,0.0,No Failure,9.400000000000034,0,1.16082135,41.43617792694802,1.39298562,0
6338,M21197,M,300.4,309.8,1435.0,43.6,203.0,0.0,No Failure,9.400000000000034,0,1.0823918,40.28116251435017,1.2988701599999999,0
6339,L53518,L,300.4,309.9,1681.0,28.6,206.0,0.0,No Failure,9.5,0,0.8317251800000002,34.38635824395745,0.9980702160000001,2
6340,L53519,L,300.5,310.0,1451.0,48.6,208.0,0.0,No Failure,9.5,0,1.21997178,39.83698704899551,1.463966136,0
6341,H35754,H,300.5,309.9,1397.0,45.9,210.0,1.0,Tool Wear Failure,9.399999999999977,0,1.10931579,41.37685626921438,1.3311789479999998,1
6342,M21201,M,300.4,309.8,1421.0,47.2,0.0,0.0,No Failure,9.400000000000034,0,1.16033176,40.678021258333914,1.392398112,0
6343,M21202,M,300.3,309.8,1444.0,42.0,3.0,0.0,No Failure,9.5,0,1.0492103999999998,40.03010263718317,1.2590524799999996,0
6344,L53523,L,300.2,309.8,1827.0,23.0,6.0,0.0,No Failure,9.600000000000023,0,0.7269633000000001,31.63846097870415,0.87235596,2
6345,H35758,H,300.2,309.8,1374.0,47.7,8.0,0.0,No Failure,9.600000000000023,0,1.1338385400000002,42.06948195639919,1.360606248,0
6346,L53525,L,300.2,309.8,1650.0,29.6,13.0,0.0,No Failure,9.600000000000023,0,0.8449320000000001,35.032404974601505,1.0139184,2
6347,L53526,L,300.2,309.7,1275.0,60.7,15.0,0.0,No Failure,9.5,0,1.33889025,45.33605349654313,1.6066683,0
6348,L53527,L,300.2,309.7,1421.0,44.6,17.0,0.0,No Failure,9.5,0,1.0964151800000002,40.67802125833391,1.3156982160000001,0
6349,L53528,L,300.2,309.8,1557.0,33.8,19.0,0.0,No Failure,9.600000000000023,0,0.9104401799999998,37.12489929871066,1.0925282159999998,2
6350,L53529,L,300.1,309.8,1506.0,35.2,21.0,0.0,No Failure,9.699999999999989,0,0.9170937600000001,38.382117004045476,1.100512512,2
6351,L53530,L,300.1,309.7,1362.0,49.1,23.0,0.0,No Failure,9.599999999999966,0,1.1569236600000001,42.44013818508993,1.3883083920000001,0
6352,L53531,L,300.0,309.7,1542.0,47.1,25.0,0.0,No Failure,9.699999999999989,0,1.25646786,37.486036451421846,1.5077614320000001,2
6353,L53532,L,300.0,309.6,1496.0,38.8,27.0,0.0,No Failure,9.600000000000023,0,1.00417504,38.63868195728107,1.205010048,0
6354,M21213,M,300.0,309.6,1491.0,42.0,29.0,0.0,No Failure,9.600000000000023,0,1.0833606,38.7682550020741,1.30003272,0
6355,L53534,L,300.1,309.6,1565.0,34.8,32.0,0.0,No Failure,9.5,0,0.9421925999999999,36.93512345565015,1.1306311199999999,2
6356,L53535,L,300.1,309.7,1481.0,37.9,34.0,0.0,No Failure,9.599999999999966,0,0.97104727,39.03002579884705,1.165256724,0
6357,M21216,M,300.1,309.7,1420.0,48.4,36.0,0.0,No Failure,9.599999999999966,0,1.1889944,40.70666775217781,1.4267932799999998,0
6358,L53537,L,300.2,309.8,1398.0,54.8,39.0,0.0,No Failure,9.600000000000023,0,1.32535992,41.34725909019491,1.590431904,0
6359,M21218,M,300.2,309.8,1466.0,45.7,41.0,0.0,No Failure,9.600000000000023,0,1.15903426,39.429378040990784,1.3908411120000002,0
6360,L53539,L,300.1,309.8,1430.0,56.7,44.0,0.0,No Failure,9.699999999999989,0,1.4027013,40.42200573992482,1.68324156,0
6361,L53540,L,300.1,309.7,1441.0,40.1,46.0,0.0,No Failure,9.599999999999966,0,0.9996649300000001,40.11344081061241,1.199597916,0
6362,M21221,M,300.1,309.7,1348.0,57.3,48.0,0.0,No Failure,9.599999999999966,0,1.33625892,42.88091113359977,1.6035107039999998,0
6363,L53542,L,300.0,309.6,1738.0,28.7,51.0,0.0,No Failure,9.600000000000023,0,0.8629343799999999,33.25861231765966,1.0355212559999998,2
6364,M21223,M,300.0,309.6,1618.0,36.2,53.0,0.0,No Failure,9.600000000000023,0,1.0132886800000003,35.72525847224504,1.2159464160000002,2
6365,M21224,M,299.9,309.6,1489.0,41.7,56.0,0.0,No Failure,9.700000000000045,0,1.0741794900000001,38.820327876489245,1.2890153880000002,0
6366,M21225,M,299.9,309.5,1412.0,57.9,59.0,0.0,No Failure,9.600000000000023,0,1.41435804,40.9373004306604,1.697229648,0
6367,M21226,M,299.9,309.5,2065.0,18.1,62.0,0.0,No Failure,9.600000000000023,1,0.64661345,27.991994289633165,0.77593614,4
6368,L53547,L,300.0,309.6,1571.0,33.1,65.0,0.0,No Failure,9.600000000000023,0,0.8996017300000001,36.79405996695893,1.0795220760000002,2
6369,M21228,M,300.0,309.6,1423.0,48.7,67.0,0.0,No Failure,9.600000000000023,0,1.1988917300000002,40.620849056986984,1.4386700760000002,0
6370,H35783,H,300.0,309.5,1781.0,24.9,70.0,0.0,No Failure,9.5,0,0.76720137,32.45562504665496,0.9206416439999999,2
6371,L53550,L,300.1,309.6,1321.0,46.9,75.0,0.0,No Failure,9.5,0,1.0718197699999998,43.75735670559613,1.2861837239999998,0
6372,L53551,L,300.1,309.6,1546.0,36.7,77.0,0.0,No Failure,9.5,0,0.98157086,37.38904800005982,1.177885032,2
